expense_id,expense_date,cardholder_id,cardholder_name,card_program,card_last4,category,merchant,amount,client_count_at_time
EXP_0001056,2025-06-21,CH_0002,Jeff,Visa Business,7735,Client Hosting & Entertainment,Staples Center,631.18,146
EXP_0000222,2024-08-17,CH_0001,Antoine,Visa Business,1842,Gas & Travel,Uber,168.08,51
EXP_0000677,2025-03-04,CH_0001,Antoine,Visa Business,1842,Software & Subscriptions,Zoom,484.74,110
EXP_0000980,2025-06-04,CH_0002,Jeff,Visa Business,7735,Software & Subscriptions,Slack,500.71,142
EXP_0001363,2025-08-26,CH_0001,Antoine,Visa Business,1842,Other Business Expenses,Apple,89.71,161
EXP_0000461,2024-12-13,CH_0002,Jeff,Visa Business,7735,Other Business Expenses,Staples,305.47,90
EXP_0000930,2025-05-20,CH_0001,Antoine,Visa Business,1842,Software & Subscriptions,Salesforce,356.12,138
EXP_0000333,2024-10-14,CH_0001,Antoine,Visa Business,1842,Client Hosting & Entertainment,Nobu,590.38,66
EXP_0000174,2024-07-14,CH_0001,Antoine,Visa Business,1842,Gas & Travel,Lyft,164.08,42
EXP_0000179,2024-07-17,CH_0001,Antoine,Visa Business,1842,Software & Subscriptions,Microsoft,292.26,43
EXP_0002133,2026-01-29,CH_0001,Antoine,Visa Business,1842,Client Hosting & Entertainment,Starbucks,925.91,200
EXP_0000558,2025-01-22,CH_0001,Antoine,Visa Business,1842,Other Business Expenses,FedEx,440.53,103
EXP_0002068,2026-01-19,CH_0001,Antoine,Visa Business,1842,Other Business Expenses,Apple,400.23,198
EXP_0000373,2024-11-05,CH_0001,Antoine,Visa Business,1842,Software & Subscriptions,Microsoft,239.60317651242963,76
EXP_0002010,2026-01-05,CH_0001,Antoine,Visa Business,1842,Software & Subscriptions,Salesforce,365.44,194
EXP_0000153,2024-06-27,CH_0001,Antoine,Visa Business,1842,Gas & Travel,Delta,176.84,39
EXP_0000293,2024-09-27,CH_0002,Jeff,Visa Business,7735,Gas & Travel,United,110.14,61
EXP_0000322,2024-10-10,CH_0002,Jeff,Visa Business,7735,Client Hosting & Entertainment,Starbucks,582.72,65
EXP_0002106,2026-01-25,CH_0001,Antoine,Visa Business,1842,Client Hosting & Entertainment,Pebble Beach,930.68,198
EXP_0001667,2025-10-30,CH_0002,Jeff,Visa Business,7735,Software & Subscriptions,AWS,701.11,178
EXP_0000355,2024-10-25,CH_0002,Jeff,Visa Business,7735,Client Hosting & Entertainment,Topgolf,304.52,70
EXP_0000773,2025-04-05,CH_0002,Jeff,Visa Business,7735,Software & Subscriptions,Slack,91.54,124
EXP_0000258,2024-09-12,CH_0002,Jeff,Visa Business,7735,Gas & Travel,Uber,216.9,58
EXP_0002076,2026-01-20,CH_0001,Antoine,Visa Business,1842,Client Hosting & Entertainment,Starbucks,369.17,198
EXP_0000420,2024-11-27,CH_0002,Jeff,Visa Business,7735,Other Business Expenses,Staples,64.05734287444824,84
EXP_0000366,2024-11-01,CH_0001,Antoine,Visa Business,1842,Gas & Travel,Shell,219.94,73
EXP_0001594,2025-10-16,CH_0002,Jeff,Visa Business,7735,Client Hosting & Entertainment,Ruths Chris,647.54,174
EXP_0000255,2024-09-10,CH_0002,Jeff,Visa Business,7735,Client Hosting & Entertainment,Staples Center,694.32,56
EXP_0000544,2025-01-19,CH_0002,Jeff,Visa Business,7735,Other Business Expenses,Staples,390.9,103
EXP_0000766,2025-04-03,CH_0001,Antoine,Visa Business,1842,Other Business Expenses,Staples,134.95,124
EXP_0001487,2025-09-23,CH_0002,Jeff,Visa Business,7735,Gas & Travel,Shell,155.49647299097302,169
EXP_0000169,2024-07-10,CH_0002,Jeff,Visa Business,7735,Client Hosting & Entertainment,Topgolf,202.36,41
EXP_0000938,2025-05-21,CH_0001,Antoine,Visa Business,1842,Software & Subscriptions,DocuSign,287.48,139
EXP_0001789,2025-11-23,CH_0002,Jeff,Visa Business,7735,Other Business Expenses,Apple,426.53,186
EXP_0000448,2024-12-10,CH_0002,Jeff,Visa Business,7735,Gas & Travel,Uber,128.4306067874615,89
EXP_0000652,2025-02-22,CH_0001,Antoine,Visa Business,1842,Gas & Travel,Lyft,56.81,107
EXP_0000136,2024-06-17,CH_0001,Antoine,Visa Business,1842,Other Business Expenses,FedEx,589.28,36
EXP_0001090,2025-06-28,CH_0001,Antoine,Visa Business,1842,Software & Subscriptions,Slack,633.81,146
EXP_0002002,2026-01-05,CH_0002,Jeff,Visa Business,7735,Gas & Travel,Delta,57.21,194
EXP_0000999,2025-06-09,CH_0002,Jeff,Visa Business,7735,Gas & Travel,Delta,105.18,144
EXP_0001209,2025-07-25,CH_0002,Jeff,Visa Business,7735,Client Hosting & Entertainment,Nobu,443.07,151
EXP_0000720,2025-03-19,CH_0002,Jeff,Visa Business,7735,Software & Subscriptions,Microsoft,485.02,113
EXP_0000706,2025-03-15,CH_0002,Jeff,Visa Business,7735,Other Business Expenses,UPS,318.67,112
EXP_0000464,2024-12-14,CH_0002,Jeff,Visa Business,7735,Client Hosting & Entertainment,Staples Center,261.45,90
EXP_0000996,2025-06-08,CH_0001,Antoine,Visa Business,1842,Client Hosting & Entertainment,Nobu,431.74,144
EXP_0001568,2025-10-11,CH_0001,Antoine,Visa Business,1842,Software & Subscriptions,DocuSign,99.61,173
EXP_0000868,2025-05-02,CH_0002,Jeff,Visa Business,7735,Client Hosting & Entertainment,Topgolf,583.83,131
EXP_0000211,2024-08-11,CH_0001,Antoine,Visa Business,1842,Software & Subscriptions,Slack,269.12,51
EXP_0001841,2025-12-03,CH_0001,Antoine,Visa Business,1842,Gas & Travel,Shell,48.28,186
EXP_0000975,2025-06-02,CH_0002,Jeff,Visa Business,7735,Gas & Travel,Lyft,26.220107882621377,142
EXP_0000319,2024-10-08,CH_0001,Antoine,Visa Business,1842,Software & Subscriptions,Microsoft,398.57,65
EXP_0000882,2025-05-05,CH_0002,Jeff,Visa Business,7735,Software & Subscriptions,DocuSign,212.85,133
EXP_0001801,2025-11-25,CH_0001,Antoine,Visa Business,1842,Software & Subscriptions,Zoom,771.58,186
EXP_0002148,2026-02-02,CH_0001,Antoine,Visa Business,1842,Client Hosting & Entertainment,Starbucks,619.8,200
EXP_0001367,2025-08-27,CH_0002,Jeff,Visa Business,7735,Other Business Expenses,Apple,291.46,161
EXP_0000701,2025-03-14,CH_0002,Jeff,Visa Business,7735,Gas & Travel,Shell,342.57,112
EXP_0001934,2025-12-20,CH_0002,Jeff,Visa Business,7735,Software & Subscriptions,Zoom,635.08,189
EXP_0000891,2025-05-10,CH_0001,Antoine,Visa Business,1842,Software & Subscriptions,Zoom,473.92,135
EXP_0000959,2025-05-29,CH_0001,Antoine,Visa Business,1842,Software & Subscriptions,Salesforce,153.16,141
EXP_0000841,2025-04-24,CH_0002,Jeff,Visa Business,7735,Other Business Expenses,Apple,560.32,128
EXP_0001048,2025-06-20,CH_0001,Antoine,Visa Business,1842,Software & Subscriptions,DocuSign,616.09,146
EXP_0001289,2025-08-11,CH_0002,Jeff,Visa Business,7735,Client Hosting & Entertainment,Staples Center,543.3518847044548,156
EXP_0000977,2025-06-03,CH_0001,Antoine,Visa Business,1842,Client Hosting & Entertainment,Staples Center,523.81,142
EXP_0001104,2025-07-01,CH_0002,Jeff,Visa Business,7735,Software & Subscriptions,Zoom,667.94,146
EXP_0001601,2025-10-18,CH_0001,Antoine,Visa Business,1842,Other Business Expenses,Apple,199.43,175
EXP_0002166,2026-02-05,CH_0001,Antoine,Visa Business,1842,Software & Subscriptions,Zoom,503.89,200
EXP_0000200,2024-08-04,CH_0002,Jeff,Visa Business,7735,Gas & Travel,Shell,320.16,50
EXP_0001772,2025-11-20,CH_0001,Antoine,Visa Business,1842,Software & Subscriptions,Slack,384.11,185
EXP_0001339,2025-08-22,CH_0002,Jeff,Visa Business,7735,Gas & Travel,Lyft,398.12,159
EXP_0000290,2024-09-25,CH_0001,Antoine,Visa Business,1842,Software & Subscriptions,DocuSign,531.06,60
EXP_0000247,2024-09-06,CH_0002,Jeff,Visa Business,7735,Other Business Expenses,Best Buy,248.36,54
EXP_0002164,2026-02-05,CH_0002,Jeff,Visa Business,7735,Client Hosting & Entertainment,Ruths Chris,173.02,200
EXP_0001030,2025-06-16,CH_0001,Antoine,Visa Business,1842,Software & Subscriptions,Microsoft,69.98,145
EXP_0000387,2024-11-11,CH_0002,Jeff,Visa Business,7735,Client Hosting & Entertainment,Ruths Chris,1105.8,77
EXP_0001279,2025-08-09,CH_0001,Antoine,Visa Business,1842,Gas & Travel,Shell,155.56,154
EXP_0000533,2025-01-14,CH_0001,Antoine,Visa Business,1842,Client Hosting & Entertainment,Ruths Chris,1040.79,100
EXP_0002051,2026-01-15,CH_0002,Jeff,Visa Business,7735,Gas & Travel,Lyft,383.9,197
EXP_0001990,2026-01-01,CH_0002,Jeff,Visa Business,7735,Gas & Travel,Uber,211.15,192
EXP_0002024,2026-01-08,CH_0001,Antoine,Visa Business,1842,Software & Subscriptions,Microsoft,255.79,194
EXP_0001815,2025-11-28,CH_0001,Antoine,Visa Business,1842,Client Hosting & Entertainment,Staples Center,957.46,186
EXP_0000572,2025-01-27,CH_0002,Jeff,Visa Business,7735,Gas & Travel,Shell,379.36,103
EXP_0001751,2025-11-16,CH_0002,Jeff,Visa Business,7735,Gas & Travel,Lyft,371.83,182
EXP_0002112,2026-01-26,CH_0002,Jeff,Visa Business,7735,Other Business Expenses,Staples,572.68,199
EXP_0001379,2025-08-29,CH_0001,Antoine,Visa Business,1842,Client Hosting & Entertainment,Pebble Beach,348.1346636252297,163
EXP_0000575,2025-01-28,CH_0002,Jeff,Visa Business,7735,Client Hosting & Entertainment,Ruths Chris,387.9695318106127,103
EXP_0001160,2025-07-14,CH_0002,Jeff,Visa Business,7735,Other Business Expenses,Staples,321.93,150
EXP_0002054,2026-01-16,CH_0001,Antoine,Visa Business,1842,Software & Subscriptions,Salesforce,239.49,197
EXP_0000105,2024-05-21,CH_0002,Jeff,Visa Business,7735,Client Hosting & Entertainment,Staples Center,410.9,29
EXP_0001850,2025-12-04,CH_0001,Antoine,Visa Business,1842,Other Business Expenses,UPS,570.52,186
EXP_0000458,2024-12-13,CH_0001,Antoine,Visa Business,1842,Software & Subscriptions,AWS,749.57,90
EXP_0000680,2025-03-06,CH_0001,Antoine,Visa Business,1842,Software & Subscriptions,Salesforce,104.45,111
EXP_0000499,2024-12-29,CH_0001,Antoine,Visa Business,1842,Software & Subscriptions,Slack,143.32,96
EXP_0000404,2024-11-18,CH_0002,Jeff,Visa Business,7735,Client Hosting & Entertainment,Ruths Chris,1179.5,82
EXP_0001935,2025-12-20,CH_0001,Antoine,Visa Business,1842,Software & Subscriptions,Microsoft,118.41,189
EXP_0000227,2024-08-20,CH_0002,Jeff,Visa Business,7735,Other Business Expenses,Best Buy,285.94,52
EXP_0000232,2024-08-28,CH_0002,Jeff,Visa Business,7735,Gas & Travel,Delta,226.33,53
EXP_0001458,2025-09-15,CH_0001,Antoine,Visa Business,1842,Client Hosting & Entertainment,Starbucks,88.25,165
EXP_0001101,2025-06-30,CH_0001,Antoine,Visa Business,1842,Gas & Travel,Uber,206.4,146
EXP_0000112,2024-05-29,CH_0002,Jeff,Visa Business,7735,Gas & Travel,Delta,276.16,32
EXP_0000052,2024-03-26,CH_0001,Antoine,Visa Business,1842,Software & Subscriptions,Zoom,370.29,11
EXP_0001447,2025-09-13,CH_0002,Jeff,Visa Business,7735,Gas & Travel,Shell,299.44,165
EXP_0000871,2025-05-03,CH_0001,Antoine,Visa Business,1842,Client Hosting & Entertainment,Pebble Beach,238.02,132
EXP_0001561,2025-10-08,CH_0001,Antoine,Visa Business,1842,Client Hosting & Entertainment,Starbucks,608.87,173
EXP_0001991,2026-01-02,CH_0002,Jeff,Visa Business,7735,Gas & Travel,United,76.39342184168267,193
EXP_0000627,2025-02-15,CH_0002,Jeff,Visa Business,7735,Client Hosting & Entertainment,Starbucks,810.3164612529,107
EXP_0001684,2025-11-04,CH_0002,Jeff,Visa Business,7735,Client Hosting & Entertainment,Starbucks,1136.248399166576,180
EXP_0000388,2024-11-12,CH_0002,Jeff,Visa Business,7735,Other Business Expenses,Apple,68.8,77
EXP_0001567,2025-10-10,CH_0002,Jeff,Visa Business,7735,Gas & Travel,Delta,372.81,173
EXP_0001322,2025-08-19,CH_0001,Antoine,Visa Business,1842,Software & Subscriptions,AWS,186.2,158
EXP_0000463,2024-12-14,CH_0002,Jeff,Visa Business,7735,Other Business Expenses,FedEx,43.93,90
EXP_0000496,2024-12-28,CH_0002,Jeff,Visa Business,7735,Software & Subscriptions,Zoom,446.84,96
EXP_0001621,2025-10-21,CH_0002,Jeff,Visa Business,7735,Client Hosting & Entertainment,Nobu,267.84,177
EXP_0001793,2025-11-24,CH_0001,Antoine,Visa Business,1842,Other Business Expenses,FedEx,364.21,186
EXP_0001564,2025-10-09,CH_0001,Antoine,Visa Business,1842,Client Hosting & Entertainment,Starbucks,240.18,173
EXP_0000987,2025-06-06,CH_0002,Jeff,Visa Business,7735,Client Hosting & Entertainment,Staples Center,366.77,144
EXP_0001734,2025-11-14,CH_0002,Jeff,Visa Business,7735,Client Hosting & Entertainment,Ruths Chris,459.0790853170032,182
EXP_0000213,2024-08-12,CH_0001,Antoine,Visa Business,1842,Software & Subscriptions,Slack,648.38,51
EXP_0001483,2025-09-22,CH_0001,Antoine,Visa Business,1842,Software & Subscriptions,Salesforce,377.45,169
EXP_0001972,2025-12-28,CH_0002,Jeff,Visa Business,7735,Gas & Travel,United,42.16,192
EXP_0001641,2025-10-25,CH_0001,Antoine,Visa Business,1842,Other Business Expenses,Apple,44.49,178
EXP_0002058,2026-01-18,CH_0002,Jeff,Visa Business,7735,Gas & Travel,Lyft,30.83,198
EXP_0000408,2024-11-19,CH_0002,Jeff,Visa Business,7735,Client Hosting & Entertainment,Staples Center,622.43,82
EXP_0000444,2024-12-09,CH_0001,Antoine,Visa Business,1842,Software & Subscriptions,Microsoft,547.39,89
EXP_0000566,2025-01-25,CH_0002,Jeff,Visa Business,7735,Gas & Travel,United,56.64,103
EXP_0001658,2025-10-28,CH_0002,Jeff,Visa Business,7735,Client Hosting & Entertainment,Ruths Chris,290.09,178
EXP_0000219,2024-08-16,CH_0001,Antoine,Visa Business,1842,Other Business Expenses,UPS,118.71,51
EXP_0001865,2025-12-06,CH_0001,Antoine,Visa Business,1842,Other Business Expenses,Apple,72.33,186
EXP_0002162,2026-02-04,CH_0002,Jeff,Visa Business,7735,Software & Subscriptions,AWS,737.1082979185632,200
EXP_0001676,2025-11-02,CH_0001,Antoine,Visa Business,1842,Other Business Expenses,Apple,391.99,180
EXP_0001864,2025-12-06,CH_0002,Jeff,Visa Business,7735,Other Business Expenses,Best Buy,358.5894222262008,186
EXP_0001728,2025-11-13,CH_0001,Antoine,Visa Business,1842,Gas & Travel,Uber,199.98,182
EXP_0000103,2024-05-20,CH_0001,Antoine,Visa Business,1842,Client Hosting & Entertainment,Pebble Beach,1013.8185038291952,29
EXP_0000437,2024-12-05,CH_0002,Jeff,Visa Business,7735,Other Business Expenses,Apple,562.96,85
EXP_0002022,2026-01-08,CH_0001,Antoine,Visa Business,1842,Software & Subscriptions,AWS,522.6412564235803,194
EXP_0000486,2024-12-25,CH_0002,Jeff,Visa Business,7735,Gas & Travel,Shell,226.06,95
EXP_0000555,2025-01-22,CH_0001,Antoine,Visa Business,1842,Other Business Expenses,Staples,300.92,103
EXP_0001473,2025-09-19,CH_0002,Jeff,Visa Business,7735,Client Hosting & Entertainment,Pebble Beach,306.09,168
EXP_0001179,2025-07-17,CH_0001,Antoine,Visa Business,1842,Software & Subscriptions,Slack,474.38,151
EXP_0001954,2025-12-25,CH_0001,Antoine,Visa Business,1842,Gas & Travel,Lyft,73.7,192
EXP_0001608,2025-10-20,CH_0001,Antoine,Visa Business,1842,Gas & Travel,Uber,99.25,176
EXP_0001124,2025-07-05,CH_0001,Antoine,Visa Business,1842,Gas & Travel,Delta,364.32,146
EXP_0000875,2025-05-04,CH_0001,Antoine,Visa Business,1842,Client Hosting & Entertainment,Nobu,614.2,133
EXP_0001650,2025-10-27,CH_0002,Jeff,Visa Business,7735,Gas & Travel,Uber,281.59586413992076,178
EXP_0001085,2025-06-27,CH_0001,Antoine,Visa Business,1842,Other Business Expenses,Best Buy,505.83,146
EXP_0000694,2025-03-11,CH_0001,Antoine,Visa Business,1842,Client Hosting & Entertainment,Ruths Chris,519.91,112
EXP_0000783,2025-04-07,CH_0002,Jeff,Visa Business,7735,Client Hosting & Entertainment,Pebble Beach,732.39,125
EXP_0001019,2025-06-13,CH_0002,Jeff,Visa Business,7735,Client Hosting & Entertainment,Nobu,287.03,144
EXP_0001012,2025-06-12,CH_0002,Jeff,Visa Business,7735,Client Hosting & Entertainment,Starbucks,361.2,144
EXP_0000915,2025-05-15,CH_0002,Jeff,Visa Business,7735,Software & Subscriptions,Slack,790.3822491533588,135
EXP_0000273,2024-09-19,CH_0001,Antoine,Visa Business,1842,Other Business Expenses,FedEx,319.23,59
EXP_0001191,2025-07-20,CH_0001,Antoine,Visa Business,1842,Software & Subscriptions,DocuSign,679.7,151
EXP_0000103,2024-05-20,CH_0001,Antoine,Visa Business,1842,Client Hosting & Entertainment,Pebble Beach,1013.79,29
EXP_0002080,2026-01-20,CH_0002,Jeff,Visa Business,7735,Gas & Travel,United,179.11,198
EXP_0000260,2024-09-13,CH_0001,Antoine,Visa Business,1842,Client Hosting & Entertainment,Topgolf,1005.72,58
EXP_0000097,2024-05-10,CH_0002,Jeff,Visa Business,7735,Client Hosting & Entertainment,Pebble Beach,194.32,24
EXP_0000252,2024-09-09,CH_0001,Antoine,Visa Business,1842,Gas & Travel,Uber,298.5,56
EXP_0001989,2026-01-01,CH_0002,Jeff,Visa Business,7735,Client Hosting & Entertainment,Pebble Beach,1102.12,192
EXP_0002165,2026-02-05,CH_0001,Antoine,Visa Business,1842,Gas & Travel,United,320.97,200
EXP_0001791,2025-11-24,CH_0002,Jeff,Visa Business,7735,Software & Subscriptions,Microsoft,719.84,186
EXP_0000908,2025-05-14,CH_0002,Jeff,Visa Business,7735,Other Business Expenses,FedEx,163.23,135
EXP_0000915,2025-05-15,CH_0002,Jeff,Visa Business,7735,Software & Subscriptions,Slack,791.4178271553196,135
EXP_0001790,2025-11-24,CH_0001,Antoine,Visa Business,1842,Gas & Travel,United,62.57,186
EXP_0001357,2025-08-25,CH_0001,Antoine,Visa Business,1842,Software & Subscriptions,Slack,757.44,161
EXP_0000901,2025-05-12,CH_0002,Jeff,Visa Business,7735,Client Hosting & Entertainment,Pebble Beach,1117.47,135
EXP_0000662,2025-02-27,CH_0002,Jeff,Visa Business,7735,Client Hosting & Entertainment,Staples Center,1026.01,107
EXP_0001668,2025-10-30,CH_0002,Jeff,Visa Business,7735,Client Hosting & Entertainment,Pebble Beach,742.5824596542326,178
EXP_0002100,2026-01-23,CH_0002,Jeff,Visa Business,7735,Client Hosting & Entertainment,Topgolf,238.46,198
EXP_0001085,2025-06-27,CH_0001,Antoine,Visa Business,1842,Other Business Expenses,Best Buy,505.83,146
EXP_0000472,2024-12-17,CH_0001,Antoine,Visa Business,1842,Software & Subscriptions,Slack,444.52,91
EXP_0000789,2025-04-09,CH_0002,Jeff,Visa Business,7735,Gas & Travel,Uber,317.08,125
EXP_0002030,2026-01-10,CH_0001,Antoine,Visa Business,1842,Other Business Expenses,Staples,319.87,195
EXP_0000927,2025-05-19,CH_0001,Antoine,Visa Business,1842,Other Business Expenses,Best Buy,569.24,137
EXP_0001489,2025-09-24,CH_0002,Jeff,Visa Business,7735,Client Hosting & Entertainment,Topgolf,924.43,169
EXP_0001729,2025-11-13,CH_0001,Antoine,Visa Business,1842,Gas & Travel,Uber,192.03,182
EXP_0001581,2025-10-14,CH_0001,Antoine,Visa Business,1842,Gas & Travel,Uber,107.91,173
EXP_0000912,2025-05-15,CH_0001,Antoine,Visa Business,1842,Gas & Travel,Uber,161.73,135
EXP_0001792,2025-11-24,CH_0002,Jeff,Visa Business,7735,Client Hosting & Entertainment,Pebble Beach,261.07,186
EXP_0001456,2025-09-15,CH_0001,Antoine,Visa Business,1842,Other Business Expenses,Apple,516.07,165
EXP_0000786,2025-04-08,CH_0002,Jeff,Visa Business,7735,Client Hosting & Entertainment,Staples Center,748.82,125
EXP_0001977,2025-12-30,CH_0001,Antoine,Visa Business,1842,Client Hosting & Entertainment,Pebble Beach,233.6,192
EXP_0000953,2025-05-27,CH_0002,Jeff,Visa Business,7735,Gas & Travel,Lyft,302.61,141
EXP_0000670,2025-03-02,CH_0001,Antoine,Visa Business,1842,Client Hosting & Entertainment,Starbucks,535.5522216571974,110
EXP_0000686,2025-03-09,CH_0001,Antoine,Visa Business,1842,Client Hosting & Entertainment,Pebble Beach,583.96,111
EXP_0001538,2025-10-02,CH_0002,Jeff,Visa Business,7735,Gas & Travel,Delta,36.13,172
EXP_0000568,2025-01-25,CH_0002,Jeff,Visa Business,7735,Client Hosting & Entertainment,Pebble Beach,419.42,103
EXP_0000451,2024-12-10,CH_0002,Jeff,Visa Business,7735,Client Hosting & Entertainment,Pebble Beach,972.91,89
EXP_0001729,2025-11-13,CH_0001,Antoine,Visa Business,1842,Gas & Travel,Uber,192.03,182
EXP_0000611,2025-02-08,CH_0002,Jeff,Visa Business,7735,Client Hosting & Entertainment,Pebble Beach,325.34,106
EXP_0000818,2025-04-17,CH_0001,Antoine,Visa Business,1842,Other Business Expenses,Best Buy,98.7,128
EXP_0001512,2025-09-26,CH_0001,Antoine,Visa Business,1842,Software & Subscriptions,AWS,664.58,171
EXP_0000031,2024-03-06,CH_0002,Jeff,Visa Business,7735,Client Hosting & Entertainment,Staples Center,1060.13,5
EXP_0002107,2026-01-25,CH_0002,Jeff,Visa Business,7735,Software & Subscriptions,Salesforce,585.85,198
EXP_0001042,2025-06-19,CH_0001,Antoine,Visa Business,1842,Other Business Expenses,Apple,266.3,146
EXP_0000876,2025-05-04,CH_0001,Antoine,Visa Business,1842,Software & Subscriptions,AWS,790.27,133
EXP_0001452,2025-09-15,CH_0002,Jeff,Visa Business,7735,Gas & Travel,Uber,174.3,165
EXP_0001223,2025-07-28,CH_0002,Jeff,Visa Business,7735,Client Hosting & Entertainment,Ruths Chris,1091.54,151
EXP_0001873,2025-12-08,CH_0002,Jeff,Visa Business,7735,Software & Subscriptions,DocuSign,175.03,186
EXP_0001861,2025-12-06,CH_0002,Jeff,Visa Business,7735,Gas & Travel,Uber,272.29,186
EXP_0000068,2024-04-16,CH_0001,Antoine,Visa Business,1842,Other Business Expenses,Best Buy,413.25,17
EXP_0001115,2025-07-03,CH_0002,Jeff,Visa Business,7735,Gas & Travel,Uber,169.0,146
EXP_0001880,2025-12-10,CH_0001,Antoine,Visa Business,1842,Software & Subscriptions,Microsoft,262.97,186
EXP_0000522,2025-01-10,CH_0002,Jeff,Visa Business,7735,Software & Subscriptions,Salesforce,301.82,98
EXP_0000404,2024-11-18,CH_0002,Jeff,Visa Business,7735,Client Hosting & Entertainment,Ruths Chris,1179.5,82
EXP_0001607,2025-10-19,CH_0001,Antoine,Visa Business,1842,Software & Subscriptions,Microsoft,727.2,176
EXP_0001018,2025-06-13,CH_0001,Antoine,Visa Business,1842,Software & Subscriptions,Microsoft,772.15,144
EXP_0001519,2025-09-28,CH_0001,Antoine,Visa Business,1842,Other Business Expenses,Best Buy,107.05,171
EXP_0000991,2025-06-07,CH_0001,Antoine,Visa Business,1842,Other Business Expenses,Apple,191.4,144
